t_ms,target_um,current_um_A,current_um_B
22.359991056,92.613,91.0827,99.9774
22.39999104,92.613,91.087,99.9774
22.439991023999998,92.613,91.0915,99.9775
22.479991008000002,92.613,91.0958,99.9774
22.519990992,92.613,91.1002,99.9774
22.559990975999998,92.613,91.1046,99.9774
22.59999096,92.613,91.1089,99.9773
22.639990943999997,92.613,91.1133,99.9774
22.679990928,92.613,91.1177,99.9773
22.719990912,92.613,91.122,99.9773
22.759990896,92.613,91.1264,99.9773
22.79999088,92.613,91.1308,99.9773
22.839990864,92.613,91.1352,99.9773
22.879990848,92.613,91.1396,99.9772
22.919990832,92.613,91.144,99.9772
22.959990816,92.613,91.1484,99.9772
22.9999908,92.613,91.1528,99.9771
23.039990784,92.613,91.1573,99.9771
23.079990768,92.613,91.1617,99.977
23.119990752,92.613,91.1661,99.977
23.159990735999997,92.7135,91.1706,99.977
23.199990720000002,92.7135,91.175,99.977
23.239990704,92.7135,91.1794,99.977
23.279990688,92.7135,91.1839,99.977
23.319990672,92.7135,91.1883,99.977
23.359990655999997,92.7135,91.1927,99.977
23.39999064,92.7135,91.1972,99.977
23.439990624,92.7135,91.2017,99.977
23.479990608,92.7135,91.2061,99.977
23.519990592,92.7135,91.2105,99.9769
23.559990576,92.7135,91.215,99.977
23.59999056,92.7135,91.2195,99.9769
23.639990544,92.7135,91.224,99.9769
23.679990527999998,92.7135,91.2284,99.9769
23.719990512000003,92.7135,91.2329,99.9769
23.759990496,92.7135,91.2374,99.9769
23.799990479999998,92.7135,91.2418,99.9769
23.839990464,92.7135,91.2463,99.9768
23.879990447999997,92.7135,91.2508,99.9769
23.919990432,92.7135,91.2553,99.9768
23.959990416,92.814,91.2598,99.9768
23.9999904,92.814,91.2643,99.9769
24.039990384,92.814,91.2688,99.9768
24.079990368,92.814,91.2734,99.9769
24.119990352,92.814,91.2778,99.9768
24.159990336,92.814,91.2824,99.9769
24.19999032,92.814,91.2869,99.9769
24.239990304,92.814,91.2914,99.9768
24.279990288,92.814,91.296,99.9768
24.319990272,92.814,91.3005,99.9767
24.359990256,92.814,91.305,99.9767
24.399990239999997,92.814,91.3095,99.9767
24.439990224000002,92.814,91.314,99.9767
24.479990208,92.814,91.3186,99.9767
24.519990192,92.814,91.3231,99.9767
24.559990176,92.814,91.3276,99.9767
24.599990159999997,92.814,91.3322,99.9767
24.639990144,92.814,91.3367,99.9766
24.679990128,92.814,91.3413,99.9767
24.719990112,92.814,91.3458,99.9766
